Unnamed: 0,Content ID,Unnamed: 2,Type,Datetime,Category,Sentiment,Score
8507,8866b759-c55c-4fd3-9753-8a69265c481e,,love,2020-10-09 16:45:00,science,positive,65
8511,8866b759-c55c-4fd3-9753-8a69265c481e,,love,2021-05-03 13:48:00,science,positive,65
8512,8866b759-c55c-4fd3-9753-8a69265c481e,,super love,2021-11-05 10:32:00,science,positive,75
8515,915505a1-6d75-4894-8200-0f088c19431b,,want,2020-03-07 02:35:00,cooking,positive,70
8519,915505a1-6d75-4894-8200-0f088c19431b,,adore,2020-09-09 23:31:00,cooking,positive,72
8520,915505a1-6d75-4894-8200-0f088c19431b,,interested,2021-02-02 20:28:00,cooking,positive,30
8524,915505a1-6d75-4894-8200-0f088c19431b,,want,2021-04-05 09:48:00,cooking,positive,70
8526,915505a1-6d75-4894-8200-0f088c19431b,,scared,2020-08-10 03:17:00,cooking,negative,15
8531,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,indifferent,2020-03-07 07:34:00,cooking,neutral,20
8533,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,heart,2020-02-09 00:14:00,cooking,positive,60
8542,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,intrigued,2020-08-08 07:09:00,cooking,positive,45
8543,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,indifferent,2021-09-06 08:10:00,cooking,neutral,20
8546,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,dislike,2021-02-06 00:05:00,cooking,negative,10
8549,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,love,2021-04-02 22:36:00,cooking,positive,65
8553,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,disgust,2021-05-01 00:54:00,cooking,negative,0
8554,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,adore,2020-10-07 08:26:00,cooking,positive,72
8556,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,disgust,2021-10-06 18:41:00,cooking,negative,0
8558,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,worried,2020-08-12 05:03:00,cooking,negative,12
8562,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,dislike,2021-03-01 05:06:00,cooking,negative,10
8563,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,want,2020-05-08 17:30:00,cooking,positive,70
8564,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,disgust,2021-01-05 13:43:00,cooking,negative,0
8565,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,dislike,2020-02-11 20:20:00,cooking,negative,10
8566,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,worried,2021-07-05 04:02:00,cooking,negative,12
8568,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,dislike,2020-10-07 18:27:00,cooking,negative,10
8569,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,,worried,2021-12-04 00:18:00,cooking,negative,12
8580,3ce1063a-2277-4285-97b0-9bd53a941cd7,,super love,2020-09-10 01:37:00,travel,positive,75
8581,3ce1063a-2277-4285-97b0-9bd53a941cd7,,disgust,2021-07-04 23:26:00,travel,negative,0
8589,3ce1063a-2277-4285-97b0-9bd53a941cd7,,scared,2021-09-01 06:34:00,travel,negative,15
8590,3ce1063a-2277-4285-97b0-9bd53a941cd7,,dislike,2020-12-11 08:10:00,travel,negative,10
8591,3ce1063a-2277-4285-97b0-9bd53a941cd7,,super love,2020-07-12 18:25:00,travel,positive,75
8592,3ce1063a-2277-4285-97b0-9bd53a941cd7,,love,2021-11-06 09:03:00,travel,positive,65
8593,3ce1063a-2277-4285-97b0-9bd53a941cd7,,intrigued,2020-10-11 09:38:00,travel,positive,45
8597,3ce1063a-2277-4285-97b0-9bd53a941cd7,,love,2021-09-06 14:11:00,travel,positive,65
8598,3ce1063a-2277-4285-97b0-9bd53a941cd7,,cherish,2021-02-04 08:42:00,travel,positive,70
8601,42d062ec-2107-4fbe-9a77-2e00c67a7d63,,intrigued,2020-03-10 18:43:00,culture,positive,45
8607,2d10f5b0-c590-429f-8b68-52c239617d26,,hate,2021-05-06 10:57:00,technology,negative,5
8609,2d10f5b0-c590-429f-8b68-52c239617d26,,interested,2021-05-03 09:27:00,technology,positive,30
8610,2d10f5b0-c590-429f-8b68-52c239617d26,,disgust,2020-01-11 18:43:00,technology,negative,0
8611,2d10f5b0-c590-429f-8b68-52c239617d26,,dislike,2021-02-06 13:37:00,technology,negative,10
8616,2d10f5b0-c590-429f-8b68-52c239617d26,,disgust,2021-08-03 17:30:00,technology,negative,0
8617,2d10f5b0-c590-429f-8b68-52c239617d26,,intrigued,2021-11-02 19:16:00,technology,positive,45
8618,2d10f5b0-c590-429f-8b68-52c239617d26,,interested,2020-06-11 16:24:00,technology,positive,30
8622,2d10f5b0-c590-429f-8b68-52c239617d26,,scared,2020-10-07 06:04:00,technology,negative,15
8625,2d10f5b0-c590-429f-8b68-52c239617d26,,indifferent,2021-10-05 23:42:00,technology,neutral,20
8628,2d10f5b0-c590-429f-8b68-52c239617d26,,love,2020-04-09 03:24:00,technology,positive,65
8634,2d10f5b0-c590-429f-8b68-52c239617d26,,like,2021-01-01 04:27:00,technology,positive,50
8635,2d10f5b0-c590-429f-8b68-52c239617d26,,cherish,2020-01-07 10:04:00,technology,positive,70
8637,2d10f5b0-c590-429f-8b68-52c239617d26,,intrigued,2020-11-08 07:01:00,technology,positive,45
8645,2d10f5b0-c590-429f-8b68-52c239617d26,,love,2020-09-07 04:31:00,technology,positive,65
8647,2d10f5b0-c590-429f-8b68-52c239617d26,,hate,2020-04-10 15:07:00,technology,negative,5
8649,2d10f5b0-c590-429f-8b68-52c239617d26,,like,2020-10-11 17:55:00,technology,positive,50
8657,cb0bd265-610e-4d5f-bc00-1732f58562dc,,worried,2021-11-06 20:28:00,science,negative,12
8658,cb0bd265-610e-4d5f-bc00-1732f58562dc,,peeking,2021-08-01 13:31:00,science,neutral,35
8660,cb0bd265-610e-4d5f-bc00-1732f58562dc,,intrigued,2021-02-01 19:06:00,science,positive,45
8663,cb0bd265-610e-4d5f-bc00-1732f58562dc,,hate,2021-01-03 22:27:00,science,negative,5
8666,cb0bd265-610e-4d5f-bc00-1732f58562dc,,dislike,2020-10-11 04:28:00,science,negative,10
8667,cb0bd265-610e-4d5f-bc00-1732f58562dc,,hate,2020-05-12 13:09:00,science,negative,5
8668,cb0bd265-610e-4d5f-bc00-1732f58562dc,,adore,2020-04-10 10:06:00,science,positive,72
8669,cb0bd265-610e-4d5f-bc00-1732f58562dc,,scared,2021-03-03 06:06:00,science,negative,15
8670,cb0bd265-610e-4d5f-bc00-1732f58562dc,,heart,2020-09-08 14:50:00,science,positive,60
8671,cb0bd265-610e-4d5f-bc00-1732f58562dc,,heart,2020-09-10 15:37:00,science,positive,60
8672,cb0bd265-610e-4d5f-bc00-1732f58562dc,,dislike,2021-03-04 07:38:00,science,negative,10
8678,b2344491-76af-4b2c-b569-e9af85298b30,,interested,2021-09-03 08:47:00,culture,positive,30
8679,b2344491-76af-4b2c-b569-e9af85298b30,,love,2021-04-06 07:39:00,culture,positive,65
8680,b2344491-76af-4b2c-b569-e9af85298b30,,indifferent,2021-05-03 16:13:00,culture,neutral,20
8681,b2344491-76af-4b2c-b569-e9af85298b30,,intrigued,2021-11-05 10:14:00,culture,positive,45
8688,b2344491-76af-4b2c-b569-e9af85298b30,,worried,2021-05-02 13:18:00,culture,negative,12
8691,b2344491-76af-4b2c-b569-e9af85298b30,,peeking,2020-07-08 03:50:00,culture,neutral,35
8692,b2344491-76af-4b2c-b569-e9af85298b30,,interested,2021-08-01 14:48:00,culture,positive,30
8693,b2344491-76af-4b2c-b569-e9af85298b30,,hate,2021-06-01 01:10:00,culture,negative,5
8694,b2344491-76af-4b2c-b569-e9af85298b30,,super love,2021-04-03 12:27:00,culture,positive,75
8696,b2344491-76af-4b2c-b569-e9af85298b30,,cherish,2021-09-06 19:25:00,culture,positive,70
8698,b2344491-76af-4b2c-b569-e9af85298b30,,dislike,2021-03-03 01:47:00,culture,negative,10
8710,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,interested,2021-11-02 18:40:00,science,positive,30
8713,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,adore,2020-07-07 03:19:00,science,positive,72
8717,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,disgust,2021-12-04 22:42:00,science,negative,0
8719,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,cherish,2020-02-12 01:46:00,science,positive,70
8723,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,want,2020-07-10 09:19:00,science,positive,70
8724,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,disgust,2021-05-03 18:24:00,science,negative,0
8725,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,heart,2021-09-01 11:28:00,science,positive,60
8727,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,interested,2020-04-07 00:33:00,science,positive,30
8728,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,peeking,2021-09-01 15:25:00,science,neutral,35
8730,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,like,2021-09-06 02:24:00,science,positive,50
8731,178f85a7-c2d1-4127-94d2-30adf96ae7fd,,worried,2020-12-11 06:16:00,science,negative,12
8740,89cf06bc-e921-4cfd-bd16-d071757d90a2,,disgust,2020-10-12 18:49:00,animals,negative,0
8744,89cf06bc-e921-4cfd-bd16-d071757d90a2,,super love,2021-02-04 19:56:00,animals,positive,75
8752,89cf06bc-e921-4cfd-bd16-d071757d90a2,,disgust,2021-11-01 06:28:00,animals,negative,0
8754,89cf06bc-e921-4cfd-bd16-d071757d90a2,,cherish,2021-06-06 21:08:00,animals,positive,70
8755,89cf06bc-e921-4cfd-bd16-d071757d90a2,,heart,2021-11-06 15:42:00,animals,positive,60
8756,89cf06bc-e921-4cfd-bd16-d071757d90a2,,heart,2020-03-12 06:15:00,animals,positive,60
8758,89cf06bc-e921-4cfd-bd16-d071757d90a2,,adore,2021-08-01 08:10:00,animals,positive,72
8760,89cf06bc-e921-4cfd-bd16-d071757d90a2,,love,2020-04-10 04:23:00,animals,positive,65
8762,89cf06bc-e921-4cfd-bd16-d071757d90a2,,heart,2021-09-01 20:31:00,animals,positive,60
8765,89cf06bc-e921-4cfd-bd16-d071757d90a2,,like,2021-12-06 17:52:00,animals,positive,50
8767,89cf06bc-e921-4cfd-bd16-d071757d90a2,,heart,2021-04-05 17:31:00,animals,positive,60
8769,89cf06bc-e921-4cfd-bd16-d071757d90a2,,scared,2020-03-10 17:33:00,animals,negative,15
8771,89cf06bc-e921-4cfd-bd16-d071757d90a2,,like,2020-01-10 12:54:00,animals,positive,50
8779,16fb5dcb-4349-4831-acf2-8c116ad7dae5,,interested,2021-03-03 17:13:00,technology,positive,30
8781,16fb5dcb-4349-4831-acf2-8c116ad7dae5,,scared,2021-12-03 08:53:00,technology,negative,15
8782,16fb5dcb-4349-4831-acf2-8c116ad7dae5,,indifferent,2020-10-10 08:49:00,technology,neutral,20
8788,16fb5dcb-4349-4831-acf2-8c116ad7dae5,,love,2020-08-08 01:53:00,technology,positive,65
8789,16fb5dcb-4349-4831-acf2-8c116ad7dae5,,scared,2020-02-08 10:33:00,technology,negative,15
8791,16fb5dcb-4349-4831-acf2-8c116ad7dae5,,cherish,2020-02-11 00:45:00,technology,positive,70
8792,16fb5dcb-4349-4831-acf2-8c116ad7dae5,,peeking,2021-05-04 00:02:00,technology,neutral,35
8795,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,,hate,2021-03-04 09:02:00,dogs,negative,5
8796,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,,want,2021-04-03 15:11:00,dogs,positive,70
8797,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,,hate,2020-01-11 06:06:00,dogs,negative,5
8799,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,,peeking,2021-11-05 11:25:00,dogs,neutral,35
8805,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,,hate,2020-11-09 19:49:00,dogs,negative,5
8809,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,,interested,2020-03-10 14:09:00,dogs,positive,30
8812,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,,scared,2020-04-09 04:51:00,dogs,negative,15
8813,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,,super love,2020-03-10 13:46:00,dogs,positive,75
8817,e4827a5c-c604-4aad-b7ed-b396b3601b74,,adore,2021-11-03 15:52:00,education,positive,72
8819,e4827a5c-c604-4aad-b7ed-b396b3601b74,,adore,2020-09-11 17:59:00,education,positive,72
8821,e4827a5c-c604-4aad-b7ed-b396b3601b74,,indifferent,2021-01-01 12:43:00,education,neutral,20
8824,e4827a5c-c604-4aad-b7ed-b396b3601b74,,disgust,2020-09-09 10:55:00,education,negative,0
8827,e4827a5c-c604-4aad-b7ed-b396b3601b74,,interested,2021-03-03 22:19:00,education,positive,30
8830,e4827a5c-c604-4aad-b7ed-b396b3601b74,,dislike,2021-03-06 14:49:00,education,negative,10
8834,e4827a5c-c604-4aad-b7ed-b396b3601b74,,scared,2021-03-05 15:20:00,education,negative,15
8836,e4827a5c-c604-4aad-b7ed-b396b3601b74,,love,2021-04-06 00:17:00,education,positive,65
8839,abecd821-ad3d-43b0-a550-aadd9d267072,,scared,2020-12-07 10:13:00,tennis,negative,15
8844,abecd821-ad3d-43b0-a550-aadd9d267072,,indifferent,2021-01-05 17:43:00,tennis,neutral,20
8852,abecd821-ad3d-43b0-a550-aadd9d267072,,heart,2020-07-07 02:55:00,tennis,positive,60
8854,abecd821-ad3d-43b0-a550-aadd9d267072,,peeking,2020-01-12 21:32:00,tennis,neutral,35
8855,abecd821-ad3d-43b0-a550-aadd9d267072,,interested,2020-08-07 03:21:00,tennis,positive,30
8862,0289b7bc-bc95-4f1d-83fe-9ca662194158,,hate,2021-03-01 04:49:00,tennis,negative,5
8867,0289b7bc-bc95-4f1d-83fe-9ca662194158,,interested,2021-07-04 14:46:00,tennis,positive,30
8868,0289b7bc-bc95-4f1d-83fe-9ca662194158,,indifferent,2021-07-04 03:51:00,tennis,neutral,20
8871,0289b7bc-bc95-4f1d-83fe-9ca662194158,,intrigued,2021-04-06 10:09:00,tennis,positive,45
8873,0289b7bc-bc95-4f1d-83fe-9ca662194158,,disgust,2020-12-08 02:15:00,tennis,negative,0
8875,0289b7bc-bc95-4f1d-83fe-9ca662194158,,indifferent,2020-10-12 08:48:00,tennis,neutral,20
8878,0289b7bc-bc95-4f1d-83fe-9ca662194158,,want,2021-09-04 19:29:00,tennis,positive,70
8880,0289b7bc-bc95-4f1d-83fe-9ca662194158,,indifferent,2020-08-11 07:08:00,tennis,neutral,20
8885,0289b7bc-bc95-4f1d-83fe-9ca662194158,,cherish,2020-07-07 17:39:00,tennis,positive,70
8893,3a7b85dd-717e-4460-8144-498fdbc9380c,,love,2021-01-02 04:47:00,education,positive,65
8897,3a7b85dd-717e-4460-8144-498fdbc9380c,,dislike,2020-01-07 14:29:00,education,negative,10
8898,3a7b85dd-717e-4460-8144-498fdbc9380c,,disgust,2021-03-04 10:54:00,education,negative,0
8899,3a7b85dd-717e-4460-8144-498fdbc9380c,,hate,2020-06-12 07:56:00,education,negative,5
8900,3a7b85dd-717e-4460-8144-498fdbc9380c,,disgust,2020-07-09 19:57:00,education,negative,0
8902,3a7b85dd-717e-4460-8144-498fdbc9380c,,indifferent,2021-11-05 15:24:00,education,neutral,20
8903,3a7b85dd-717e-4460-8144-498fdbc9380c,,intrigued,2020-01-08 21:38:00,education,positive,45
8905,3a7b85dd-717e-4460-8144-498fdbc9380c,,worried,2021-12-01 05:07:00,education,negative,12
8909,3a7b85dd-717e-4460-8144-498fdbc9380c,,hate,2021-08-05 03:54:00,education,negative,5
8910,3a7b85dd-717e-4460-8144-498fdbc9380c,,indifferent,2021-08-04 14:27:00,education,neutral,20
8912,3a7b85dd-717e-4460-8144-498fdbc9380c,,want,2020-04-09 06:58:00,education,positive,70
8916,3a7b85dd-717e-4460-8144-498fdbc9380c,,dislike,2021-04-01 21:21:00,education,negative,10
8918,3a7b85dd-717e-4460-8144-498fdbc9380c,,disgust,2020-07-12 01:43:00,education,negative,0
8920,3a7b85dd-717e-4460-8144-498fdbc9380c,,peeking,2021-04-03 13:17:00,education,neutral,35
8921,3a7b85dd-717e-4460-8144-498fdbc9380c,,peeking,2021-08-06 16:16:00,education,neutral,35
8924,3a7b85dd-717e-4460-8144-498fdbc9380c,,cherish,2021-08-05 07:47:00,education,positive,70
8926,3a7b85dd-717e-4460-8144-498fdbc9380c,,hate,2021-10-03 18:56:00,education,negative,5
8927,3a7b85dd-717e-4460-8144-498fdbc9380c,,like,2020-04-07 16:45:00,education,positive,50
8929,3a7b85dd-717e-4460-8144-498fdbc9380c,,adore,2021-12-02 07:42:00,education,positive,72
8931,3a7b85dd-717e-4460-8144-498fdbc9380c,,intrigued,2020-07-10 16:20:00,education,positive,45
8934,03e51c25-cba9-471b-b627-f15550b83fca,,cherish,2020-03-10 18:48:00,veganism,positive,70
8935,03e51c25-cba9-471b-b627-f15550b83fca,,heart,2020-06-08 07:41:00,veganism,positive,60
8939,03e51c25-cba9-471b-b627-f15550b83fca,,adore,2020-05-07 09:28:00,veganism,positive,72
8941,03e51c25-cba9-471b-b627-f15550b83fca,,heart,2021-12-02 13:31:00,veganism,positive,60
8942,03e51c25-cba9-471b-b627-f15550b83fca,,intrigued,2021-02-04 06:15:00,veganism,positive,45
8945,03e51c25-cba9-471b-b627-f15550b83fca,,dislike,2020-05-08 02:19:00,veganism,negative,10
8951,03e51c25-cba9-471b-b627-f15550b83fca,,heart,2021-11-02 03:55:00,veganism,positive,60
8953,03e51c25-cba9-471b-b627-f15550b83fca,,super love,2021-11-01 19:03:00,veganism,positive,75
8957,03e51c25-cba9-471b-b627-f15550b83fca,,cherish,2020-06-11 18:43:00,veganism,positive,70
8958,03e51c25-cba9-471b-b627-f15550b83fca,,like,2020-04-07 18:05:00,veganism,positive,50
8961,03e51c25-cba9-471b-b627-f15550b83fca,,super love,2020-04-07 22:35:00,veganism,positive,75
8966,03e51c25-cba9-471b-b627-f15550b83fca,,super love,2021-04-06 06:06:00,veganism,positive,75
8971,03e51c25-cba9-471b-b627-f15550b83fca,,indifferent,2020-10-09 05:45:00,veganism,neutral,20
8973,daeddfcc-c030-4674-8317-56a23ab81799,,indifferent,2020-10-11 00:12:00,animals,neutral,20
8974,daeddfcc-c030-4674-8317-56a23ab81799,,super love,2020-08-11 16:51:00,animals,positive,75
8976,daeddfcc-c030-4674-8317-56a23ab81799,,intrigued,2021-02-03 05:15:00,animals,positive,45
8977,daeddfcc-c030-4674-8317-56a23ab81799,,intrigued,2021-08-03 12:05:00,animals,positive,45
8981,daeddfcc-c030-4674-8317-56a23ab81799,,dislike,2020-04-09 09:37:00,animals,negative,10
8982,daeddfcc-c030-4674-8317-56a23ab81799,,scared,2021-04-06 19:18:00,animals,negative,15
8983,daeddfcc-c030-4674-8317-56a23ab81799,,cherish,2021-06-03 18:53:00,animals,positive,70
8986,daeddfcc-c030-4674-8317-56a23ab81799,,worried,2021-02-06 21:23:00,animals,negative,12
8988,daeddfcc-c030-4674-8317-56a23ab81799,,love,2021-12-06 05:10:00,animals,positive,65
8990,daeddfcc-c030-4674-8317-56a23ab81799,,worried,2021-01-04 04:06:00,animals,negative,12
8991,daeddfcc-c030-4674-8317-56a23ab81799,,dislike,2020-01-09 21:59:00,animals,negative,10
8993,daeddfcc-c030-4674-8317-56a23ab81799,,disgust,2021-06-05 18:38:00,animals,negative,0
8994,daeddfcc-c030-4674-8317-56a23ab81799,,worried,2021-04-01 03:55:00,animals,negative,12
8995,daeddfcc-c030-4674-8317-56a23ab81799,,intrigued,2020-10-07 20:52:00,animals,positive,45
8996,daeddfcc-c030-4674-8317-56a23ab81799,,interested,2020-01-11 21:08:00,animals,positive,30
8997,daeddfcc-c030-4674-8317-56a23ab81799,,indifferent,2021-11-03 04:40:00,animals,neutral,20
8999,daeddfcc-c030-4674-8317-56a23ab81799,,heart,2020-12-07 22:45:00,animals,positive,60
9003,daeddfcc-c030-4674-8317-56a23ab81799,,scared,2021-05-03 20:55:00,animals,negative,15
9005,daeddfcc-c030-4674-8317-56a23ab81799,,dislike,2020-03-10 00:52:00,animals,negative,10
9007,daeddfcc-c030-4674-8317-56a23ab81799,,cherish,2021-10-05 00:23:00,animals,positive,70
9009,daeddfcc-c030-4674-8317-56a23ab81799,,heart,2020-03-10 10:10:00,animals,positive,60
9011,daeddfcc-c030-4674-8317-56a23ab81799,,love,2021-02-03 01:01:00,animals,positive,65
9014,daeddfcc-c030-4674-8317-56a23ab81799,,dislike,2020-07-08 09:34:00,animals,negative,10
9015,daeddfcc-c030-4674-8317-56a23ab81799,,peeking,2020-12-09 07:41:00,animals,neutral,35
9020,daeddfcc-c030-4674-8317-56a23ab81799,,peeking,2021-01-06 17:05:00,animals,neutral,35
9022,71246f1e-0b64-4922-a6ae-c86c446837be,,like,2020-07-11 13:22:00,healthy eating,positive,50
9023,71246f1e-0b64-4922-a6ae-c86c446837be,,hate,2021-06-06 04:38:00,healthy eating,negative,5
9024,71246f1e-0b64-4922-a6ae-c86c446837be,,super love,2020-06-08 01:31:00,healthy eating,positive,75
9029,71246f1e-0b64-4922-a6ae-c86c446837be,,cherish,2020-05-09 08:03:00,healthy eating,positive,70
9030,71246f1e-0b64-4922-a6ae-c86c446837be,,scared,2021-10-01 06:10:00,healthy eating,negative,15
9033,71246f1e-0b64-4922-a6ae-c86c446837be,,like,2020-03-08 16:17:00,healthy eating,positive,50
9034,71246f1e-0b64-4922-a6ae-c86c446837be,,cherish,2020-01-11 14:50:00,healthy eating,positive,70
9035,71246f1e-0b64-4922-a6ae-c86c446837be,,adore,2020-02-12 04:59:00,healthy eating,positive,72
9041,41bc0418-db4b-48b4-ada6-18eda999cd25,,want,2020-06-10 13:27:00,travel,positive,70
9043,41bc0418-db4b-48b4-ada6-18eda999cd25,,want,2021-07-04 12:58:00,travel,positive,70
9046,41bc0418-db4b-48b4-ada6-18eda999cd25,,heart,2020-01-08 02:02:00,travel,positive,60
9047,41bc0418-db4b-48b4-ada6-18eda999cd25,,super love,2020-10-09 00:33:00,travel,positive,75
9048,41bc0418-db4b-48b4-ada6-18eda999cd25,,indifferent,2020-11-11 11:42:00,travel,neutral,20
9049,41bc0418-db4b-48b4-ada6-18eda999cd25,,disgust,2021-06-01 09:10:00,travel,negative,0
9050,41bc0418-db4b-48b4-ada6-18eda999cd25,,intrigued,2020-12-10 23:58:00,travel,positive,45
9058,41bc0418-db4b-48b4-ada6-18eda999cd25,,peeking,2021-09-01 14:26:00,travel,neutral,35
9059,41bc0418-db4b-48b4-ada6-18eda999cd25,,intrigued,2021-12-03 10:59:00,travel,positive,45
9060,41bc0418-db4b-48b4-ada6-18eda999cd25,,dislike,2020-10-08 21:33:00,travel,negative,10
9064,41bc0418-db4b-48b4-ada6-18eda999cd25,,heart,2020-05-09 15:45:00,travel,positive,60
9066,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,super love,2020-01-08 06:23:00,soccer,positive,75
9068,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,intrigued,2020-12-08 22:08:00,soccer,positive,45
9069,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,interested,2020-07-07 23:39:00,soccer,positive,30
9070,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,super love,2020-02-08 22:23:00,soccer,positive,75
9072,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,hate,2020-04-10 19:45:00,soccer,negative,5
9078,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,adore,2020-02-12 23:06:00,soccer,positive,72
9081,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,disgust,2020-04-08 17:54:00,soccer,negative,0
9092,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,heart,2020-10-07 11:05:00,soccer,positive,60
9093,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,like,2020-02-09 08:47:00,soccer,positive,50
9097,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,hate,2020-02-09 03:47:00,soccer,negative,5
9098,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,dislike,2020-02-09 07:54:00,soccer,negative,10
9099,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,heart,2021-04-03 03:56:00,soccer,positive,60
9100,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,adore,2020-01-12 03:28:00,soccer,positive,72
9103,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,indifferent,2020-10-08 02:46:00,soccer,neutral,20
9105,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,heart,2020-08-12 10:48:00,soccer,positive,60
9108,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,hate,2020-09-12 05:18:00,soccer,negative,5
9110,31d142d9-4557-4613-bce5-cfe63cd0a3cf,,love,2020-07-10 01:58:00,soccer,positive,65
9113,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,,love,2021-08-06 11:38:00,healthy eating,positive,65
9114,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,,worried,2020-11-09 07:29:00,healthy eating,negative,12
9115,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,,love,2020-04-08 14:05:00,healthy eating,positive,65
9116,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,,intrigued,2021-06-01 09:37:00,healthy eating,positive,45
9120,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,,adore,2020-12-11 17:58:00,healthy eating,positive,72
9121,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,,want,2021-08-01 18:48:00,healthy eating,positive,70
9124,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,,love,2021-11-01 07:17:00,healthy eating,positive,65
9128,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,,peeking,2021-01-01 23:39:00,healthy eating,neutral,35
9138,447954af-c2c0-4546-881c-3ba1cb104209,,heart,2020-01-12 13:43:00,tennis,positive,60
9140,447954af-c2c0-4546-881c-3ba1cb104209,,like,2021-03-02 14:17:00,tennis,positive,50
